1e-06,linear,0.9827352692009234,0.98358414426822
1e-05,linear,0.9866550734845695,0.9874821596231239
0.0001,linear,0.9875430752983304,0.9880734801261694
0.001,linear,0.9875733251132708,0.9878537766985321
0.01,linear,0.9875668008380017,0.9878393800263273
0.1,linear,0.9875668008380017,0.987856706169139
1,linear,0.9875668008380017,0.9878787578584541
