None,140,None,0.03, 1.0, 0.7846153846153846
None,143,None,0.03, 1.0, 0.781021897810219
None,142,None,0.03, 1.0, 0.7424242424242424
None,142,None,0.03, 0.9873873873873874, 0.8571428571428571
None,137,None,0.03, 0.9877408056042032, 0.7720588235294118
None,142,None,0.03, 1.0, 0.7730496453900709
None,142,None,0.03, 1.0, 0.8
None,103,None,0.03, 0.9405940594059405, 0.7243589743589743
None,146,None,0.03, 1.0, 0.7867647058823529
None,150,None,0.03, 1.0, 0.7651515151515151
None,154,None,0.03, 1.0, 0.8129496402877698
None,140,None,0.03, 1.0, 0.7185185185185186
None,146,None,0.03, 1.0, 0.7482014388489209
None,148,None,0.03, 1.0, 0.7716535433070866
None,145,None,0.03, 1.0, 0.7573529411764706
None,145,None,0.03, 1.0, 0.7588652482269503
None,147,None,0.03, 1.0, 0.6934306569343066
None,141,None,0.03, 0.989492119089317, 0.7333333333333333
None,138,None,0.03, 0.9896551724137931, 0.7482014388489209
None,139,None,0.03, 1.0, 0.6928571428571428
None,135,None,0.03, 0.9876760563380281, 0.7777777777777778
None,152,None,0.03, 1.0, 0.7851851851851852
None,149,None,0.03, 1.0, 0.7936507936507936
None,150,None,0.03, 1.0, 0.7291666666666666
None,148,None,0.03, 1.0, 0.7517241379310344
None,135,None,0.03, 1.0, 0.6976744186046512
None,152,None,0.03, 1.0, 0.7692307692307693
None,136,None,0.03, 1.0, 0.782608695652174
None,144,None,0.03, 1.0, 0.7846153846153846
None,107,None,0.03, 0.9489291598023064, 0.6903225806451613
None,130,None,0.03, 0.987719298245614, 0.7605633802816901
None,152,None,0.03, 1.0, 0.8102189781021898
None,140,None,0.03, 1.0, 0.7956204379562044
None,112,None,0.03, 0.9436152570480929, 0.7671232876712328
None,145,None,0.03, 1.0, 0.7214285714285714
None,133,None,0.03, 0.9876543209876543, 0.8040540540540541
None,146,None,0.03, 1.0, 0.7846153846153846
None,142,None,0.03, 1.0, 0.7591240875912408
None,144,None,0.03, 1.0, 0.8032786885245902
None,125,None,0.03, 0.9911971830985915, 0.7162162162162162
